Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Version,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PRE_Q15,PRE_Q15_SCORE,PRE_Q15CF,PRE_Q12,PRE_Q12_SCORE,PRE_Q12CF,PRE_Q13,PRE_Q13_SCORE,PRE_Q13CF,PRE_Q14,PRE_Q14_SCORE,PRE_Q14CF,PRE_Q26,PRE_Q26_SCORE,PRE_Q26CF,PRE_Q27,PRE_Q27_SCORE,PRE_Q27CF,PRE_Q23,PRE_Q23_SCORE,PRE_Q23CF,PRE_Q28,PRE_Q28_SCORE,PRE_Q28CF,PRE_Q19,PRE_Q19_SCORE,PRE_Q19CF,PRE_Q3,PRE_Q3_SCORE,PRE_Q3CF,PRE_Q16,PRE_Q16_SCORE,PRE_Q16CF,PRE_Q10,PRE_Q10_SCORE,PRE_Q10CF,PRE_Q11,PRE_Q11_SCORE,PRE_Q11CF,PRE_Q33,PRE_Q33_SCORE,PRE_Q33CF,PRE_Q34,PRE_Q34_SCORE,PRE_Q34CF,PRE_REPEAT,PRE_WHYREPEAT,PRE_WHYREPEAT_5_TEXT,PRE_FREQEN,PRE_CALC,PRE_DAILYM,PRE_DAILYG,PRE_ATT_DL_1,PRE_ATT_DL_2,PRE_ATT_DL_3,PRE_ATT_DL_4,PRE_ATT_DL_5,PRE_ATT_SC_1,PRE_ATT_SC_2,PRE_ATT_SC_3,PRE_ATT_SC_4,PRE_ATT_SC_5,PRE_LK1,PRE_LK2,PRE_LK5,PRE_ANX#1_1,PRE_ANX#1_2,PRE_ANX#1_3,PRE_ANX#1_4,PRE_WHYCS_1,PRE_WHYCS_2,PRE_WHYCS_3,PRE_WHYCS_4,PRE_WHYCS_5,PRE_WHYCS_6,PRE_WHYCS_7,PRE_WHYCS_7_TEXT,PRE_YEAR,PRE_YEAR_5_TEXT,PRE_MAJOR_NEW_1,PRE_MAJOR_NEW_2,PRE_MAJOR_NEW_3,PRE_MAJOR_NEW_4,PRE_MAJOR_NEW_5,PRE_MAJOR_NEW_6,PRE_MAJOR_NEW_7,PRE_MAJOR_NEW_8,PRE_MAJOR_NEW_9,PRE_MAJOR_NEW_10,PRE_MAJOR_NEW_10_TEXT,PRE_WHYMAJ_1,PRE_WHYMAJ_2,PRE_WHYMAJ_3,PRE_WHYMAJ_4,PRE_WHYMAJ_5,PRE_WHYMAJ_6,PRE_WHYMAJ_7,PRE_WHYMAJ_8,PRE_WHYMAJ_8_TEXT,PRE_AGE,PRE_GENDER,PRE_RACE_1,PRE_RACE_2,PRE_RACE_3,PRE_RACE_4,PRE_RACE_5,PRE_RACE_6,PRE_RACE_7,PRE_RACE_6_TEXT,PRE_DIS_1,PRE_DIS_2,PRE_DIS_3,PRE_DIS_4,PRE_DIS_1_TEXT,PRE_DIS_2_TEXT,PRE_DIS_3_TEXT,PRE_USEDU,PRE_ELEM_WHERE,PRE_MIDDLE_WHERE,PRE_HS_WHERE,PRE_EFFORT,SC0,PRE_TOTAL,PRE_PCT_TOTAL,PRE_GR_TOTAL,PRE_GR_MEAN,PRE_AR_TOTAL,PRE_AR_MEAN,PRE_PR_TOTAL,PRE_PR_MEAN,PRE_PC_TOTAL,PRE_PC_MEAN,PRE_SP_TOTAL,PRE_SP_MEAN,PRE_TR_TOTAL,PRE_TR_MEAN,PRE_AV_TOTAL,PRE_AV_MEAN,PRE_ER_MEAN,PRE_UD_TOTAL,PRE_UD_MEAN,PRE_ES_TOTAL,PRE_ES_MEAN,PRE_SELFEFF,PRE_MATHANX,PRE_MATHREL,PRE_CF_TOTAL,PRE_CF_TOTAL_CORR,PRE_CF_TOTAL_INCORR,PRE_CF_MEAN,PRE_CF_MEAN_CORR,PRE_CF_MEAN_INCORR,PRE_QCOMPLETE,PRE_COMPFLAG,PRE_EFFFLAG
100,875,1,9/4/18 0:41,R_3qBVO7VELx1YLKQ,,Lt_2.0,,,,37.65339661,-122.42309569999999,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,60.0,60.0,0.0,4.0,4.0,0.0,15,1,1.0
100,1242,1,9/4/18 0:47,R_1kTS0W98lnCnSHD,,Lt_2.0,,,,37.980896,-122.33319850000001,anonymous,EN,3.0,1,3.0,3.0,1,2.0,1.0,0,2.0,3.0,0,2.0,1.0,0,1.0,2.0,0,1.0,1.0,0,1.0,1.0,0,4.0,2.0,1,2.0,2.0,1,1.0,3.0,0,1.0,3.0,0,1.0,2.0,0,1.0,4.0,0,1.0,5.0,0,1.0,2.0,,,3.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,4,4.0,0.26666666666666666,2.0,0.5,3.0,0.23076923076923078,3.0,0.2727272727272727,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.4,,,,24.0,8.0,16.0,1.6,2.0,1.4545454545454546,15,1,0.5
100,1243,1,9/4/18 0:52,R_DSkP1uVhTkqI9WN,,Lt_2.0,,,,37.29719543,-121.88679499999999,anonymous,EN,2.0,0,3.0,3.0,1,4.0,4.0,0,3.0,3.0,0,3.0,2.0,1,4.0,4.0,0,1.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,2.0,1.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,,,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,United States,United States and Mexico,Mexico,5.0,11,11.0,0.7333333333333333,1.0,0.25,10.0,0.7692307692307693,8.0,0.7272727272727273,1.0,0.5,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,2.0,0.4,,,,50.0,40.0,10.0,3.3333333333333335,3.6363636363636362,2.5,15,1,1.0
100,974,1,9/4/18 0:52,R_cSyuotgqSBmKhq1,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,4.0,0,3.0,2.0,1,2.0,4.0,1,3.0,2.0,1,4.0,3.0,1,2.0,2.0,0,1.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,3.0,3.0,1,4.0,4.0,1,3.0,2.0,,,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,48.0,44.0,4.0,3.2,3.3846153846153846,2.0,15,1,1.0
100,836,1,9/4/18 1:33,R_sU7zo9uug3Q8MkF,,Lt_2.0,,,,37.31199646,-121.9660034,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,2.0,3.0,0,1.0,2.0,1,3.0,3.0,1,3.0,2.0,0,1.0,2.0,1,2.0,2.0,1,3.0,2.0,1,4.0,3.0,0,3.0,3.0,0,2.0,2.0,0,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,4.0,9,9.0,0.6,2.0,0.5,8.0,0.6153846153846154,5.0,0.45454545454545453,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,0.0,0.0,2.0,0.4,,,,43.0,31.0,12.0,2.8666666666666667,3.4444444444444446,2.0,15,1,1.0
100,1921,1,9/4/18 1:35,R_12PXRIjgLHEIF5U,,Lt_2.0,,,,37.79570007,-122.42089840000001,anonymous,EN,3.0,1,3.0,3.0,1,3.0,2.0,1,1.0,3.0,0,2.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,2.0,,,,,,1.0,,Pakistani/White,,,,1.0,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,42.0,40.0,2.0,2.8,2.857142857142857,2.0,15,1,1.0
100,841,1,9/4/18 2:37,R_3FXrETWN3b9OmDG,,Lt_2.0,,,,37.77909851,-122.2158051,anonymous,EN,3.0,1,3.0,3.0,1,3.0,1.0,0,3.0,3.0,0,3.0,3.0,0,3.0,2.0,0,3.0,2.0,0,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,3.0,0,3.0,2.0,1,1.0,2.0,0,3.0,2.0,0,3.0,3.0,0,3.0,2.0,,,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,,,,,,,1.0,,,,,,4.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,3.0,6,6.0,0.4,2.0,0.5,5.0,0.38461538461538464,5.0,0.45454545454545453,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,1.0,0.25,,0.0,0.0,2.0,0.4,,,,43.0,16.0,27.0,2.8666666666666667,2.6666666666666665,3.0,15,1,0.5
100,2500,1,9/4/18 3:17,R_24BDKHHmZCVag5q,,Lt_2.0,,,,37.60099792,-122.4544983,anonymous,EN,3.0,1,3.0,3.0,1,3.0,4.0,0,2.0,2.0,0,2.0,2.0,1,3.0,1.0,0,2.0,1.0,0,2.0,2.0,1,2.0,2.0,1,2.0,2.0,1,4.0,2.0,1,2.0,2.0,1,2.0,2.0,0,2.0,3.0,1,2.0,4.0,1,2.0,3.0,,,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,2.0,0.5,9.0,0.6923076923076923,7.0,0.6363636363636364,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,3.0,0.75,,1.0,1.0,3.0,0.6,,,,35.0,25.0,10.0,2.3333333333333335,2.5,2.0,15,1,1.0
100,2167,1,9/4/18 3:40,R_3R2avVs4gxtsveQ,,Lt_2.0,,,,37.78979492,-122.24569699999999,anonymous,EN,3.0,1,3.0,3.0,1,3.0,1.0,0,2.0,3.0,0,3.0,2.0,1,3.0,3.0,1,3.0,4.0,1,2.0,2.0,1,3.0,2.0,1,2.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,1.0,,Yemeni / Middle Eastern,,,,1.0,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,42.0,37.0,5.0,2.8,2.8461538461538463,2.5,15,1,1.0
100,844,1,9/4/18 3:57,R_1E9ZtKSAI7XizCC,,Lt_2.0,,,,37.72169495,-122.444397,anonymous,EN,1.0,0,3.0,4.0,0,3.0,1.0,0,3.0,3.0,0,2.0,2.0,1,3.0,3.0,1,2.0,1.0,0,3.0,2.0,1,1.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,0,2.0,3.0,1,1.0,3.0,0,1.0,2.0,,,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,3.0,8,8.0,0.5333333333333333,0.0,0.0,8.0,0.6153846153846154,5.0,0.45454545454545453,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,1.0,0.2,,,,36.0,19.0,17.0,2.4,2.375,2.4285714285714284,15,1,0.5
100,734,1,9/4/18 4:35,R_1C3gumN3C9DQzjT,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,1.0,0,3.0,3.0,1,4.0,1.0,0,4.0,3.0,0,3.0,2.0,1,4.0,1.0,0,3.0,4.0,1,3.0,3.0,0,3.0,3.0,0,3.0,3.0,0,4.0,2.0,1,4.0,2.0,1,3.0,1.0,1,1.0,2.0,0,3.0,5.0,0,3.0,2.0,,,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,hearing loss,,,1.0,,,,5.0,6,6.0,0.4,1.0,0.25,5.0,0.38461538461538464,5.0,0.45454545454545453,0.0,0.0,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,2.0,0.4,,,,48.0,19.0,29.0,3.2,3.1666666666666665,3.2222222222222223,15,1,1.0
100,1648,1,9/4/18 5:23,R_2zbB6wfDAs5aYAj,,Lt_2.0,,,,37.50810242,-122.3009949,anonymous,EN,3.0,1,2.0,3.0,1,1.0,2.0,1,1.0,4.0,1,1.0,1.0,0,2.0,2.0,0,2.0,1.0,0,1.0,2.0,1,2.0,2.0,1,2.0,2.0,1,2.0,2.0,1,2.0,2.0,1,1.0,1.0,1,1.0,3.0,1,2.0,4.0,1,2.0,2.0,,,1.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,,1.0,,,,Depression and anxiety. ,,1.0,,,,4.0,12,12.0,0.8,4.0,1.0,10.0,0.7692307692307693,10.0,0.9090909090909091,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,24.0,19.0,5.0,1.6,1.5833333333333333,1.6666666666666667,15,1,1.0
100,1325,1,9/4/18 5:31,R_tFZ57nudyx4KhuF,,Lt_2.0,,,,37.769104,-122.44490049999999,anonymous,EN,3.0,1,3.0,3.0,1,3.0,3.0,0,3.0,4.0,1,3.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,13.0,1.0,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,45.0,42.0,3.0,3.0,3.0,3.0,15,1,1.0
100,1628,1,9/4/18 6:50,R_3JI52QYTpUl3ova,,Lt_2.0,,,,37.60099792,-122.4544983,anonymous,EN,3.0,1,3.0,3.0,1,3.0,1.0,0,4.0,3.0,0,2.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,56.0,50.0,6.0,3.7333333333333334,3.8461538461538463,3.0,15,1,1.0
100,1350,1,9/4/18 7:44,R_rlhseQB568PfC0h,,Lt_2.0,,,,37.60099792,-122.4544983,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,3.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,4.0,1.0,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,5.0,1.0,,,,57.0,53.0,4.0,3.8,3.7857142857142856,4.0,15,1,1.0
100,1572,1,9/4/18 7:56,R_sSWcsjYwbUCU2Rz,,Lt_2.0,,,,37.53309631,-122.2471008,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,2.0,4.0,1,3.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,3.0,0,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,1.0,7.0,,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,United States and Canada,Canada,Canada,5.0,14,14.0,0.9333333333333333,4.0,1.0,12.0,0.9230769230769231,10.0,0.9090909090909091,1.0,0.5,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,52.0,49.0,3.0,3.466666666666667,3.5,3.0,15,1,1.0
100,2078,1,9/4/18 11:59,R_3HzPqoHJTAXyxbc,,Lt_2.0,,,,37.67860413,-122.47639469999999,anonymous,EN,3.0,1,4.0,4.0,0,3.0,2.0,1,1.0,4.0,1,1.0,2.0,1,3.0,3.0,1,4.0,1.0,0,3.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,2.0,2.0,,,1.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,44.0,38.0,6.0,2.933333333333333,2.923076923076923,3.0,15,1,1.0
100,1294,1,9/4/18 14:31,R_1Pd8m55Ftu6MTKB,,Lt_2.0,,,,37.72169495,-122.444397,anonymous,EN,3.0,1,4.0,3.0,1,3.0,4.0,0,1.0,3.0,0,1.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,1.0,1,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,5.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,51.0,49.0,2.0,3.4,3.769230769230769,1.0,15,1,1.0
100,206,1,9/4/18 16:34,R_3exeSLqDbOY3R2d,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,2.0,0,2.0,3.0,1,2.0,2.0,1,3.0,2.0,0,2.0,2.0,1,3.0,2.0,0,3.0,2.0,0,2.0,3.0,0,2.0,3.0,0,2.0,3.0,0,3.0,2.0,1,2.0,3.0,0,2.0,3.0,0,2.0,3.0,1,2.0,3.0,0,3.0,2.0,,,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,1.0,biology,,1.0,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,3.0,5,5.0,0.3333333333333333,2.0,0.5,3.0,0.23076923076923078,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.25,,1.0,1.0,3.0,0.6,,,,35.0,12.0,23.0,2.3333333333333335,2.4,2.3,15,1,0.5
100,695,1,9/4/18 16:42,R_2CWasnb3bjhKwiJ,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,2.0,0,3.0,3.0,1,4.0,1.0,0,3.0,3.0,0,3.0,1.0,0,3.0,1.0,0,1.0,2.0,0,1.0,2.0,1,2.0,2.0,1,4.0,3.0,0,3.0,1.0,0,2.0,2.0,1,2.0,1.0,1,1.0,2.0,0,2.0,3.0,0,1.0,2.0,,,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,2.0,First three grades in Mexico ,Usa ,Usa ,2.0,5,5.0,0.3333333333333333,1.0,0.25,4.0,0.3076923076923077,4.0,0.36363636363636365,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.5,,0.0,0.0,1.0,0.2,,,,35.0,13.0,22.0,2.3333333333333335,2.6,2.2,15,1,0.0
100,711,1,9/4/18 16:43,R_cCFM9bNUS3dUPPb,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,1.0,0,1.0,2.0,0,1.0,2.0,1,1.0,3.0,0,1.0,2.0,1,4.0,1.0,0,1.0,4.0,1,1.0,3.0,0,1.0,2.0,1,1.0,3.0,0,4.0,3.0,0,4.0,2.0,1,1.0,2.0,0,1.0,2.0,0,1.0,4.0,1,1.0,3.0,,,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,1.0,,,,,,,,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,6,6.0,0.4,1.0,0.25,5.0,0.38461538461538464,3.0,0.2727272727272727,0.0,0.0,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,0.5,,0.0,0.0,1.0,0.2,,,,24.0,9.0,15.0,1.6,1.5,1.6666666666666667,15,1,1.0
100,781,1,9/4/18 16:44,R_xr8s3fx3WYnO9MZ,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,3.0,3.0,0,2.0,4.0,1,3.0,2.0,1,3.0,1.0,0,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,0,3.0,2.0,1,3.0,2.0,1,3.0,2.0,0,2.0,1.0,0,3.0,4.0,1,2.0,1.0,7.0,,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,3.0,0.75,9.0,0.6923076923076923,7.0,0.6363636363636364,0.0,0.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,4.0,0.8,,,,42.0,29.0,13.0,2.8,2.9,2.6,15,1,1.0
